player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Andries Noppert,Heerenveen,GK,31.0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,andries noppert,2027-06-30,276853,2026-07-07T15:11:41,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/276853-1764064317.png?lm=1
Bernt Klaverboer,Heerenveen,GK,19.0,2610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,bernt klaverboer,2027-06-30,725816,2026-07-07T15:11:41,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/725816-1764064366.png?lm=1
Dylan Vente,Heerenveen,"FW,MF",26.0,2122,0.21,0.08,2.8,1.06,0.297,0.169,0.297,0.975,0.763,0.381,,dylan vente,2029-06-30,369319,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/369319-1764064507.png?lm=1
Eser Gürbüz,Heerenveen,MF,18.0,306,0.29,0.0,3.53,1.76,6.765,0.588,0.882,2.353,0.588,0.0,,eser gurbuz,2029-06-30,1130803,2026-07-07T15:11:41,2025-02-01,,https://img.a.transfermarkt.technology/portrait/medium/1130803-1764064573.png?lm=1
Espen van Ee,Heerenveen,MF,22.0,56,0.0,0.0,3.21,0.0,0.0,0.0,1.667,1.667,0.0,0.0,,espen van ee,,,,,,
Hristiyan Petrov,Heerenveen,DF,23.0,521,0.0,0.0,0.35,0.0,1.897,1.724,0.517,0.69,0.517,0.0,,hristiyan petrov,2029-06-30,628042,2026-07-07T15:11:41,2025-01-09,,https://img.a.transfermarkt.technology/portrait/medium/628042-1764064687.png?lm=1
Isaiah Ahmed,Heerenveen,DF,19.0,3,0.0,0.0,0.0,0.0,,,,,,,,isaiah ahmed,2027-06-30,886252,2026-07-07T15:11:41,2027-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/886252-1764079673.JPG?lm=1
Jacob Trenskow,Heerenveen,MF,24.0,2661,0.41,0.17,2.84,1.25,3.885,0.709,0.608,0.507,0.439,0.169,,jacob trenskow,2028-06-30,542684,2026-07-07T15:11:41,2024-08-09,,https://img.a.transfermarkt.technology/portrait/medium/542684-1764064854.png?lm=1
Jermaine Rijssel,Heerenveen,FW,20.0,6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,jermaine rijssel,,891852,2026-07-07T15:11:41,,,https://img.a.transfermarkt.technology/portrait/medium/891852-1764067019.png?lm=1
Joris van Overeem,Heerenveen,"MF,DF",31.0,2930,0.06,0.28,0.46,0.12,3.037,1.135,0.89,1.319,1.012,0.092,,joris van overeem,2027-06-30,182582,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/182582-1764067070.png?lm=1
Lasse Nordås,Heerenveen,FW,23.0,857,0.53,0.11,4.2,1.68,0.211,0.211,0.526,2.632,0.842,0.316,,lasse nordas,,,,,,
Levi Smans,Heerenveen,MF,21.0,52,0.0,1.73,5.19,0.0,5.0,0.0,0.0,3.333,3.333,0.0,,levi smans,2028-06-30,918365,2026-07-07T15:11:41,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/918365-1764067204.png?lm=1
Luca Oyen,Heerenveen,MF,22.0,471,0.19,0.0,3.06,0.76,3.077,0.385,0.769,0.962,0.769,0.0,,luca oyen,2029-06-30,551085,2026-07-07T15:11:41,2026-01-05,,https://img.a.transfermarkt.technology/portrait/medium/551085-1714038539.png?lm=1
Luuk Brouwers,Heerenveen,MF,27.0,1945,0.23,0.19,1.67,0.51,0.602,0.602,1.157,1.111,0.88,0.417,,luuk brouwers,2027-06-30,369552,2026-07-07T15:11:41,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/369552-1764067324.png?lm=1
Maas Willemsen,Heerenveen,DF,22.0,2555,0.04,0.0,0.63,0.28,0.07,0.81,0.81,0.845,0.423,0.035,,maas willemsen,2029-06-30,805451,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/805451-1764067386.png?lm=1
Marcus Linday,Heerenveen,MF,22.0,2304,0.04,0.08,0.66,0.08,0.195,1.016,1.719,1.211,1.406,0.0,,marcus linday,2029-06-30,899163,2026-07-07T15:11:41,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/899163-1764067445.png?lm=1
Mats Egbring,Heerenveen,DF,18.0,169,0.0,0.53,0.53,0.0,1.579,1.579,2.632,2.632,1.053,0.0,,mats egbring,2028-06-30,1030525,2026-07-07T15:11:41,2025-08-21,,https://img.a.transfermarkt.technology/portrait/medium/1030525-1764067519.png?lm=1
Maxence Rivera,Heerenveen,MF,23.0,2052,0.13,0.18,3.11,1.23,3.728,0.526,0.658,1.14,0.789,0.175,,maxence rivera,2028-06-30,735700,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/735700-1764067617.png?lm=1
Nikolai Hopland,Heerenveen,DF,21.0,535,0.17,0.0,0.34,0.17,0.0,1.186,0.847,0.847,0.678,0.0,,nikolai hopland,2028-06-30,894050,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/894050-1764067740.png?lm=1
Nolhan Courtens,Heerenveen,FW,18.0,56,0.0,0.0,0.0,0.0,1.667,0.0,1.667,1.667,0.0,0.0,,nolhan courtens,2027-06-30,952414,2026-07-07T15:11:41,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/952414-1764080326.JPG?lm=1
Nordin Bakker,Heerenveen,GK,27.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nordin bakker,,,,,,
Oliver Braude,Heerenveen,DF,21.0,2815,0.0,0.13,0.67,0.13,1.853,0.831,1.374,1.47,1.629,0.096,,oliver braude,2027-06-30,869067,2026-07-07T15:11:41,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/869067-1764067891.png?lm=1
Paweł Bochniewicz,Heerenveen,DF,29.0,3,0.0,0.0,0.0,0.0,,,,,,,,pawel bochniewicz,,,,,,
Ringo Meerveld,Heerenveen,MF,24.0,2422,0.22,0.11,2.01,0.71,1.004,0.297,0.632,0.52,0.818,0.037,,ringo meerveld,2029-06-30,577455,2026-07-07T15:11:41,2025-08-18,,https://img.a.transfermarkt.technology/portrait/medium/577455-1764067994.png?lm=1
Sam Kersten,Heerenveen,DF,27.0,2350,0.04,0.0,0.34,0.11,0.0,1.111,1.226,0.958,0.421,0.0,,sam kersten,2027-06-30,430797,2026-07-07T15:11:41,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/430797-1764068103.png?lm=1
Vasilios Zagaritis,Heerenveen,DF,24.0,2802,0.06,0.1,0.64,0.19,3.119,1.415,1.222,0.9,1.029,0.096,,vasilios zagaritis,2028-06-30,613781,2026-07-07T15:11:41,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/613781-1764068267.png?lm=1
Václav Sejk,Heerenveen,FW,23.0,472,0.57,0.19,2.67,1.14,0.385,0.192,0.769,3.077,1.346,0.385,,vaclav sejk,,,,,,
Ajdin Hrustic,Heracles Almelo,MF,29.0,2220,0.04,0.24,1.46,0.49,7.166,0.364,0.769,1.012,1.296,0.04,,ajdin hrustic,,,,,,
Alec Van Hoorenbeeck,Heracles Almelo,DF,26.0,2155,0.08,0.0,0.71,0.17,0.251,1.339,0.669,0.795,0.628,0.042,,alec van hoorenbeeck,,,,,,
Antonio Satriano,Heracles Almelo,FW,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,antonio satriano,,,,,,
Bryan Limbombe,Heracles Almelo,"MF,FW",24.0,1304,0.07,0.21,1.31,0.48,3.862,0.276,0.414,1.379,0.897,0.069,,bryan limbombe,2027-06-30,502288,2026-07-07T15:12:10,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/502288-1764163074.png?lm=1
Damon Mirani,Heracles Almelo,DF,29.0,2929,0.09,0.0,0.46,0.15,0.031,0.862,0.677,0.615,0.431,0.062,,damon mirani,2027-06-30,257986,2026-07-07T15:12:10,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/257986-1764162013.png?lm=1
Djevencio van der Kust,Heracles Almelo,"DF,MF",24.0,1211,0.0,0.15,0.22,0.0,2.37,1.185,1.704,0.963,0.519,0.074,,djevencio van der kust,2028-06-30,596148,2026-07-07T15:12:10,2025-07-18,,https://img.a.transfermarkt.technology/portrait/medium/596148-1764162130.png?lm=1
Erik Ahlstrand,Heracles Almelo,MF,23.0,751,0.0,0.12,0.96,0.24,5.181,0.843,1.928,1.446,0.361,0.12,,erik ahlstrand,,,,,,
Fabian de Keijzer,Heracles Almelo,GK,25.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,fabian de keijzer,2027-06-30,462285,2026-07-07T15:12:10,2023-08-11,,https://img.a.transfermarkt.technology/portrait/medium/462285-1764161680.png?lm=1
Ivan Mesík,Heracles Almelo,DF,24.0,2629,0.07,0.0,0.82,0.24,1.507,0.925,0.925,1.918,0.616,0.171,,ivan mesik,,,,,,
Jan Žambůrek,Heracles Almelo,MF,24.0,1724,0.0,0.05,0.42,0.05,1.146,1.615,1.146,1.771,1.25,0.0,,jan zamburek,2028-06-30,487924,2026-07-07T15:12:10,2024-07-03,,https://img.a.transfermarkt.technology/portrait/medium/487924-1764162773.png?lm=1
Jannes Wieckhoff,Heracles Almelo,DF,24.0,849,0.0,0.0,0.42,0.0,2.553,1.064,1.489,2.128,1.064,0.106,,jannes wieckhoff,,,,,,
Jeff Reine-Adélaïde,Heracles Almelo,"FW,MF",27.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,,jeff reine-adelaide,2027-06-30,326300,2026-07-07T15:12:10,2025-07-14,,https://img.a.transfermarkt.technology/portrait/medium/326300-1764162721.png?lm=1
Jeppe Wijnreder,Heracles Almelo,DF,19.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jeppe wijnreder,,,,,,
Jizz Hornkamp,Heracles Almelo,FW,27.0,1109,0.73,0.08,3.17,1.87,0.244,0.325,0.813,2.033,1.626,0.325,,jizz hornkamp,,,,,,
Jop Tijink,Heracles Almelo,DF,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jop tijink,,,,,,
Lequincio Zeefuik,Heracles Almelo,FW,20.0,1061,0.17,0.0,2.71,0.76,0.593,0.169,0.678,2.542,2.119,0.0,,lequincio zeefuik,,,,,,
Luka Kulenović,Heracles Almelo,FW,25.0,1632,0.17,0.17,2.7,0.66,0.221,0.166,0.442,1.768,0.939,0.276,,luka kulenovic,2028-06-30,569470,2026-07-07T15:12:10,2024-07-29,,https://img.a.transfermarkt.technology/portrait/medium/569470-1764163236.png?lm=1
Mario Engels,Heracles Almelo,MF,31.0,1002,0.09,0.18,1.62,0.72,2.432,0.09,0.18,2.072,1.171,0.721,,mario engels,2027-06-30,93637,2026-07-07T15:12:10,2023-07-19,,https://img.a.transfermarkt.technology/portrait/medium/93637-1764162603.png?lm=1
Mike te Wierik,Heracles Almelo,DF,33.0,1381,0.07,0.0,0.46,0.07,0.458,0.654,1.569,1.111,1.373,0.131,,mike te wierik,2027-06-30,155806,2026-07-07T15:12:10,2025-07-24,,https://img.a.transfermarkt.technology/portrait/medium/155806-1764162397.png?lm=1
Mimeirhel Benita,Heracles Almelo,"DF,MF",21.0,1447,0.0,0.06,0.37,0.25,2.298,1.429,1.739,1.056,1.429,0.124,,mimeirhel benita,2028-06-30,591880,2026-07-07T15:12:10,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/591880-1764161893.png?lm=1
Naci Ünüvar,Heracles Almelo,MF,22.0,650,0.0,0.14,1.38,0.28,1.111,0.556,1.528,0.972,0.972,0.139,,naci unuvar,,,,,,
Remko Pasveer,Heracles Almelo,GK,41.0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,remko pasveer,,,,,,
Rhys Bozinovski,Heracles Almelo,MF,21.0,411,0.0,0.0,0.44,0.0,0.652,1.304,0.435,1.957,0.652,0.0,,rhys bozinovski,2029-06-30,916461,2026-07-07T15:12:10,2026-02-03,,https://img.a.transfermarkt.technology/portrait/medium/916461-1768227425.png?lm=1
Sava Cestic,Heracles Almelo,DF,24.0,360,0.0,0.0,1.25,0.5,0.0,0.5,0.5,0.75,0.5,0.0,,sava cestic,,,,,,
Sem Scheperman,Heracles Almelo,MF,23.0,1122,0.08,0.08,1.2,0.56,0.32,0.88,2.08,1.28,0.96,0.0,,sem scheperman,2029-06-30,618083,2026-07-07T15:12:10,2022-03-04,,https://img.a.transfermarkt.technology/portrait/medium/618083-1764162892.png?lm=1
Sil Blokhuis,Heracles Almelo,FW,17.0,10,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,sil blokhuis,2028-06-30,1476385,2026-07-07T15:12:10,2025-10-28,,https://img.a.transfermarkt.technology/portrait/medium/1476385-1764163355.png?lm=1
Tarik Hamamiogl,Heracles Almelo,FW,16.0,19,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tarik hamamiogl,,,,,,
Thomas Bruns,Heracles Almelo,MF,33.0,1162,0.08,0.0,1.32,0.23,1.705,0.62,1.163,2.248,1.318,0.31,,thomas bruns,2027-06-30,172202,2026-07-07T15:12:10,2022-08-03,,https://img.a.transfermarkt.technology/portrait/medium/172202-1764162657.png?lm=1
Timo Jansink,Heracles Almelo,GK,22.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,timo jansink,2029-06-30,703778,2026-07-07T15:12:10,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/703778-1764161786.png?lm=1
Tristan van Gilst,Heracles Almelo,MF,22.0,1262,0.14,0.0,1.35,0.5,1.071,0.714,0.5,0.643,1.0,0.0,,tristan van gilst,2028-06-30,793702,2026-07-07T15:12:10,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/793702-1764163181.png?lm=1
Walid Ould-Chikh,Heracles Almelo,MF,25.0,1490,0.06,0.24,0.91,0.24,3.976,0.904,1.747,1.265,2.53,0.06,,walid ould-chikh,2029-06-30,597104,2026-07-07T15:12:10,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/597104-1764163013.png?lm=1
Yvandro Borges Sanches,Heracles Almelo,"MF,FW",21.0,518,0.35,0.0,1.04,0.69,1.552,0.0,1.379,0.345,0.517,0.0,,yvandro borges sanches,2028-06-30,586659,2026-07-07T15:12:10,2025-08-07,,https://img.a.transfermarkt.technology/portrait/medium/586659-1764163292.png?lm=1
Amine Salama,NAC Breda,FW,25.0,330,0.0,0.27,1.91,0.55,1.622,0.0,0.541,0.541,0.0,0.0,,amine salama,,,,,,
André Ayew,NAC Breda,FW,35.0,886,0.1,0.0,2.54,0.81,0.816,0.102,0.408,0.51,2.245,0.408,,andre ayew,,,,,,
Boy Kemper,NAC Breda,DF,26.0,2818,0.13,0.1,0.96,0.42,3.834,0.831,0.99,1.246,1.278,0.064,,boy kemper,,,,,,
Boyd Lucassen,NAC Breda,"DF,MF",27.0,1104,0.08,0.0,0.41,0.16,2.276,0.813,1.22,0.732,1.057,0.081,,boyd lucassen,2027-06-30,406091,2026-07-07T15:12:17,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/406091-1755781687.jpg?lm=1
Brahim Ghalidi,NAC Breda,MF,20.0,274,0.0,0.0,1.64,0.0,9.667,1.0,0.0,0.333,4.0,0.0,,brahim ghalidi,2028-06-30,743390,2026-07-07T15:12:17,2025-07-08,,https://img.a.transfermarkt.technology/portrait/medium/743390-1755781891.jpg?lm=1
Casper Staring,NAC Breda,MF,24.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,casper staring,,,,,,
Charles-Andréas Brym,NAC Breda,"MF,FW",26.0,1500,0.12,0.24,2.58,0.78,2.635,0.659,0.419,1.317,2.395,0.299,,charles-andreas brym,2028-06-30,595028,2026-07-07T15:12:17,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/595028-1755785394.jpg?lm=1
Cherrion Valerius,NAC Breda,"DF,MF",19.0,1833,0.0,0.1,0.83,0.1,2.108,1.225,1.373,0.833,1.324,0.0,,cherrion valerius,2028-06-30,936581,2026-07-07T15:12:17,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/936581-1755781630.jpg?lm=1
Clint Leemans,NAC Breda,"DF,MF",29.0,1368,0.0,0.0,1.64,0.59,7.829,1.25,0.724,0.724,0.329,0.066,,clint leemans,,,,,,
Daan van Reeuwijk,NAC Breda,DF,,41,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,daan van reeuwijk,,,,,,
Daniel Bielica,NAC Breda,GK,26.0,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,daniel bielica,2027-06-30,463233,2026-07-07T15:12:17,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/463233-1755780973.jpg?lm=1
Denis Odoi,NAC Breda,DF,37.0,1512,0.0,0.0,0.6,0.0,1.19,1.25,1.25,1.548,0.952,0.119,,denis odoi,,,,,,
Dion Versluis,NAC Breda,,22.0,25,0.0,0.0,3.6,0.0,3.333,0.0,3.333,0.0,0.0,3.333,,dion versluis,2027-06-30,678666,2026-07-07T15:12:17,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/678666-1755607696.jpg?lm=1
Enes Mahmutovic,NAC Breda,DF,28.0,738,0.0,0.0,1.22,0.12,0.0,0.732,0.732,1.463,1.098,0.0,,enes mahmutovic,,,,,,
Fredrik Oldrup Jensen,NAC Breda,"DF,MF",32.0,751,0.0,0.12,0.84,0.48,0.0,1.205,0.964,0.723,0.964,0.12,,fredrik oldrup jensen,2027-06-30,218233,2026-07-07T15:12:17,2024-01-16,,https://img.a.transfermarkt.technology/portrait/medium/218233-1732870409.jpg?lm=1
Jayden Candelaria,NAC Breda,MF,21.0,161,0.0,0.0,1.12,0.56,3.333,1.111,0.556,0.556,1.667,0.0,,jayden candelaria,2028-06-30,571150,2026-07-07T15:12:17,2025-08-18,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Juho Talvitie,NAC Breda,"MF,FW",20.0,1395,0.19,0.13,1.87,0.71,5.871,0.516,1.161,0.968,1.419,0.0,,juho talvitie,,,,,,
Kamal Sowah,NAC Breda,MF,25.0,2779,0.03,0.03,1.17,0.29,1.78,1.003,0.906,1.133,0.68,0.259,,kamal sowah,2027-06-30,564489,2026-07-07T15:12:17,2025-02-03,,https://img.a.transfermarkt.technology/portrait/medium/564489-1755782060.jpg?lm=1
Kostas Lamprou,NAC Breda,GK,33.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kostas lamprou,2027-06-30,64352,2026-07-07T15:12:17,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/64352-1755781105.jpg?lm=1
Leo Greiml,NAC Breda,DF,24.0,1130,0.08,0.0,0.88,0.56,0.079,0.952,1.825,1.905,1.111,0.0,,leo greiml,2027-06-30,434110,2026-07-07T15:12:17,2024-08-01,,https://img.a.transfermarkt.technology/portrait/medium/434110-1755781164.jpg?lm=1
Lewis Holtby,NAC Breda,"MF,FW",34.0,1927,0.05,0.23,1.4,0.23,3.505,0.374,1.495,0.888,0.841,0.14,,lewis holtby,2027-06-30,55508,2026-07-07T15:12:17,2025-08-11,,https://img.a.transfermarkt.technology/portrait/medium/55508-1721850987.jpg?lm=1
Max Balard,NAC Breda,MF,24.0,2725,0.0,0.03,0.53,0.03,0.099,0.924,0.924,1.089,1.221,0.0,,max balard,2027-06-30,849428,2026-07-07T15:12:17,2024-07-02,,https://img.a.transfermarkt.technology/portrait/medium/849428-1745315232.jpg?lm=1
Mohamed Nassoh,NAC Breda,MF,22.0,1820,0.25,0.05,2.13,0.74,3.218,0.446,1.188,0.891,1.238,0.149,,mohamed nassoh,2029-06-30,640565,2026-07-07T15:12:17,2025-07-30,,https://img.a.transfermarkt.technology/portrait/medium/640565-1723809542.jpg?lm=1
Moussa Soumano,NAC Breda,"FW,MF",20.0,794,0.57,0.0,4.76,1.81,0.341,0.114,0.455,1.25,1.477,0.795,,moussa soumano,2029-06-30,1053240,2026-07-07T15:12:17,2025-07-07,,https://img.a.transfermarkt.technology/portrait/medium/1053240-1755785156.jpg?lm=1
Pepijn Reulen,NAC Breda,FW,17.0,315,0.29,0.0,1.71,0.86,0.286,0.0,0.571,1.714,0.0,0.857,,pepijn reulen,2028-06-30,1409754,2026-07-07T15:12:17,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1409754-1755607508.jpg?lm=1
Raul Paula,NAC Breda,"MF,FW",21.0,713,0.25,0.25,2.9,0.76,3.544,0.253,0.506,1.266,2.658,0.0,,raul paula,2027-06-30,716756,2026-07-07T15:12:17,2024-08-06,,https://img.a.transfermarkt.technology/portrait/medium/716756-1745315127.jpg?lm=1
Rio Hillen,NAC Breda,DF,22.0,2001,0.0,0.04,0.85,0.27,0.36,1.216,1.396,1.261,0.811,0.0,,rio hillen,2029-06-30,559334,2026-07-07T15:12:17,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/559334-1723629538.jpg?lm=1
Sydney van Hooijdonk,NAC Breda,FW,25.0,1194,0.23,0.0,2.79,0.75,0.526,0.075,0.602,1.278,2.03,0.451,,sydney van hooijdonk,,,,,,
Terence Kongolo,NAC Breda,DF,31.0,185,0.0,0.0,0.0,0.0,0.0,0.952,1.905,0.476,1.429,0.0,,terence kongolo,,,,,,
Ahmetcan Kaplan,NEC Nijmegen,DF,22.0,2044,0.04,0.0,0.88,0.35,0.485,1.145,1.498,1.586,1.894,0.088,,ahmetcan kaplan,,,,,,
Basar Onal,NEC Nijmegen,MF,21.0,2056,0.26,0.31,2.1,0.88,5.746,0.526,0.57,0.877,1.272,0.395,,basar onal,2028-06-30,864112,2026-07-07T15:11:37,2024-07-05,,https://img.a.transfermarkt.technology/portrait/medium/864112-1764255727.png?lm=1
Bram Nuytinck,NEC Nijmegen,DF,35.0,254,0.0,0.0,0.35,0.35,0.714,1.429,0.357,1.786,1.429,0.0,,bram nuytinck,2027-06-30,104597,2026-07-07T15:11:37,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/104597-1723716327.jpg?lm=1
Brayann Pereira,NEC Nijmegen,"DF,MF",22.0,1169,0.0,0.08,0.46,0.08,2.154,0.923,2.0,1.615,2.308,0.077,,brayann pereira,2027-06-30,620317,2026-07-07T15:11:37,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/620317-1764255796.png?lm=1
Bryan Linssen,NEC Nijmegen,"FW,MF",34.0,2224,0.49,0.28,2.91,1.34,1.012,0.364,0.81,1.417,0.526,0.445,,bryan linssen,2028-06-30,82410,2026-07-07T15:11:37,2025-01-05,,https://img.a.transfermarkt.technology/portrait/medium/82410-1764256072.png?lm=1
Calvin Verdonk,NEC Nijmegen,DF,28.0,360,0.0,0.25,0.5,0.0,0.5,1.0,2.5,0.75,0.0,0.0,,calvin verdonk,,,,,,
Danilo,NEC Nijmegen,FW,26.0,282,0.32,0.32,3.83,1.6,0.645,0.323,0.645,0.323,0.968,0.323,,danilo,,,,,,
Darko Nejašmić,NEC Nijmegen,MF,26.0,2311,0.16,0.04,1.05,0.47,0.623,1.089,1.712,0.934,0.934,0.0,,darko nejasmic,2027-06-30,526566,2026-07-07T15:11:37,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/526566-1764256176.png?lm=1
Deveron Fonville,NEC Nijmegen,DF,22.0,1470,0.0,0.12,0.31,0.0,1.35,1.227,1.779,0.859,0.798,0.0,,deveron fonville,2029-06-30,708989,2026-07-07T15:11:37,2025-09-02,,https://img.a.transfermarkt.technology/portrait/medium/708989-1764256260.png?lm=1
Dirk Proper,NEC Nijmegen,MF,23.0,1048,0.26,0.0,0.86,0.34,0.172,1.293,1.207,1.379,1.293,0.0,,dirk proper,2027-06-30,485587,2026-07-07T15:11:37,2020-01-06,,https://img.a.transfermarkt.technology/portrait/medium/485587-1764256321.png?lm=1
Eli Dasa,NEC Nijmegen,DF,32.0,1811,0.05,0.0,1.04,0.25,2.239,0.896,0.498,0.547,0.896,0.05,,eli dasa,,,,,,
Gonzalo Crettaz,NEC Nijmegen,GK,25.0,2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,gonzalo crettaz,2028-06-30,631049,2026-07-07T15:11:37,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/631049-1764255224.png?lm=1
Isak Hansen-Aarøen,NEC Nijmegen,MF,20.0,18,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,isak hansen-aaroen,2027-06-30,670116,2026-07-07T15:11:37,2026-02-01,,https://img.a.transfermarkt.technology/portrait/medium/670116-1722887545.jpg?lm=1
Jasper Cillessen,NEC Nijmegen,GK,36.0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jasper cillessen,,,,,,
Jetro Willems,NEC Nijmegen,DF,31.0,167,0.0,0.0,0.54,0.0,2.105,1.053,1.579,0.526,1.053,0.0,,jetro willems,,,,,,
Kento Shiogai,NEC Nijmegen,FW,20.0,371,1.7,0.0,3.4,1.94,0.488,0.0,0.488,2.195,2.195,0.244,,kento shiogai,,,,,,
Kevin Kers,NEC Nijmegen,FW,19.0,16,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,kevin kers,2026-07-01,930985,2026-07-07T15:11:37,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/930985-1764682602.PNG?lm=1
Kodai Sano,NEC Nijmegen,MF,21.0,3060,0.09,0.21,1.0,0.26,2.118,1.471,1.176,1.324,1.059,0.029,,kodai sano,2028-06-30,957544,2026-07-07T15:11:37,2023-08-17,,https://img.a.transfermarkt.technology/portrait/medium/957544-1764256625.png?lm=1
Kōki Ogawa,NEC Nijmegen,FW,27.0,1269,0.5,0.21,3.05,1.28,0.071,0.213,0.496,0.922,1.135,0.567,,koki ogawa,2027-06-30,351567,2026-07-07T15:11:37,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/351567-1764256684.png?lm=1
Noé Lebreton,NEC Nijmegen,MF,21.0,1434,0.31,0.25,2.51,1.07,0.881,0.629,1.069,1.635,1.635,0.126,,noe lebreton,2029-06-30,926389,2026-07-07T15:11:37,2025-08-30,,https://img.a.transfermarkt.technology/portrait/medium/926389-1764256995.png?lm=1
Philippe Sandler,NEC Nijmegen,"DF,MF",28.0,1861,0.05,0.15,0.34,0.19,0.097,0.918,0.58,1.546,0.725,0.0,,philippe sandler,2029-06-30,340460,2026-07-07T15:11:37,2022-08-11,,https://img.a.transfermarkt.technology/portrait/medium/340460-1764257025.png?lm=1
Rijk Janse,NEC Nijmegen,GK,23.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rijk janse,,,,,,
Roberto González,NEC Nijmegen,MF,24.0,84,0.0,0.0,1.07,0.0,1.111,0.0,3.333,2.222,2.222,0.0,,roberto gonzalez,,,,,,
Sam de Laat,NEC Nijmegen,MF,19.0,14,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,,sam de laat,2027-06-30,1052803,2026-07-07T15:11:37,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1052803-1764336821.png?lm=1
