player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Abdoulaye Bamba,Angers,DF,35,255,0.0,0.0,0.35,0.35,0.357,2.143,2.143,1.071,1.786,0.0,,abdoulaye bamba,,,,,,
Amine Sbai,Angers,"MF,FW",24,1818,0.15,0.05,1.68,0.79,2.921,0.198,0.495,0.743,1.188,0.248,,amine sbai,2027-06-30,851220.0,2026-07-09T08:46:36,2025-10-08,,https://img.a.transfermarkt.technology/portrait/medium/851220-1759940291.jpg?lm=1
Bane Diatta,Angers,MF,17,5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,bane diatta,,,,,,
Branco van den Boomen,Angers,MF,30,1238,0.0,0.07,0.95,0.36,5.0,0.507,1.087,1.377,0.652,0.0,,branco van den boomen,,,,,,
Carlens Arcus,Angers,DF,29,2040,0.0,0.13,0.4,0.04,1.674,1.278,1.278,1.454,0.705,0.0,,carlens arcus,2027-06-30,371686.0,2026-07-09T08:46:36,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/371686-1750955924.png?lm=1
Dan Sinaté,Angers,DF,19,33,0.0,0.0,2.73,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,dan sinate,2029-06-30,955354.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/955354-1758708129.png?lm=1
Emmanuel Biumla,Angers,DF,20,387,0.0,0.0,0.47,0.0,0.233,0.465,1.163,1.86,1.395,0.0,,emmanuel biumla,2028-06-30,1071956.0,2026-07-09T08:46:36,2024-07-31,,https://img.a.transfermarkt.technology/portrait/medium/1071956-1750955479.png?lm=1
Esteban Lepaul,Angers,FW,25,174,0.52,0.0,1.55,0.52,0.0,0.0,0.0,1.053,0.526,0.526,,esteban lepaul,,,,,,
Florent Hanin,Angers,"DF,MF",35,865,0.0,0.0,0.31,0.0,2.708,1.354,0.833,0.833,0.833,0.0,,florent hanin,,,,,,
Goduine Koyalipou,Angers,FW,25,668,0.13,0.13,2.96,1.21,0.405,0.135,0.27,0.541,0.676,0.676,,goduine koyalipou,,,,,,
Haris Belkebla,Angers,MF,31,2875,0.0,0.0,0.16,0.0,0.157,0.94,1.379,0.752,1.693,0.0,,haris belkebla,2028-06-30,138055.0,2026-07-09T08:46:36,2024-08-17,,https://img.a.transfermarkt.technology/portrait/medium/138055-1750956421.png?lm=1
Harouna Djibrin,Angers,MF,18,336,0.54,0.27,1.87,0.8,2.162,1.351,1.081,2.432,2.162,0.0,,harouna djibrin,,,,,,
Hervé Koffi,Angers,GK,28,2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,herve koffi,,,,,,
Himad Abdelli,Angers,MF,25,943,0.0,0.0,1.05,0.48,0.857,1.238,1.619,1.524,1.143,0.095,,himad abdelli,,,,,,
Jacques Ekomie,Angers,"DF,MF",21,2239,0.0,0.0,0.48,0.12,2.61,1.245,1.285,1.205,1.245,0.241,,jacques ekomie,2027-06-30,970279.0,2026-07-09T08:46:36,2024-07-31,,https://img.a.transfermarkt.technology/portrait/medium/970279-1750955900.png?lm=1
Jim Allevinah,Angers,MF,30,133,0.68,0.0,3.38,0.68,0.667,0.0,0.667,0.0,2.667,0.667,,jim allevinah,2027-06-30,646733.0,2026-07-09T08:46:36,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/646733-1750956955.png?lm=1
Jordan Lefort,Angers,DF,31,3060,0.0,0.06,0.32,0.06,0.676,1.382,0.971,0.647,0.559,0.059,,jordan lefort,2029-06-30,192492.0,2026-07-09T08:46:36,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/192492-1750956054.png?lm=1
Justin-Noël Kalumba,Angers,"FW,MF",20,224,0.0,0.0,0.4,0.0,6.0,0.4,1.2,1.2,1.2,0.0,,justin-noel kalumba,,,,,,
Lanroy Machine,Angers,FW,19,519,0.17,0.0,2.6,0.69,0.862,0.0,0.69,1.552,0.862,0.69,,lanroy machine,2028-06-30,1096744.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1096744-1762884735.jpg?lm=1
Lilian Raolisoa,Angers,"MF,DF",25,1966,0.09,0.18,0.73,0.23,4.541,0.642,1.422,1.239,0.78,0.046,,lilian raolisoa,2028-06-30,829874.0,2026-07-09T08:46:36,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/829874-1750955865.png?lm=1
Louis Mouton,Angers,MF,23,1891,0.1,0.05,1.71,0.38,1.476,0.571,1.238,0.952,0.762,0.19,,louis mouton,2028-06-30,904662.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/904662-1727722197.jpg?lm=1
Marius Courcoul,Angers,MF,18,374,0.0,0.0,0.48,0.24,0.0,0.714,2.143,1.429,0.714,0.0,,marius courcoul,2027-06-30,1075575.0,2026-07-09T08:46:36,2025-02-01,,https://img.a.transfermarkt.technology/portrait/medium/1075575-1750956409.png?lm=1
Marius Louer,Angers,DF,18,543,0.0,0.0,0.0,0.0,1.5,0.333,2.667,1.167,0.5,0.0,,marius louer,2028-06-30,1103652.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1103652-1779447824.jpg?lm=1
Melvin Zinga,Angers,GK,23,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,melvin zinga,2022-07-01,548347.0,2026-07-09T08:46:36,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/548347-1750955335.png?lm=1
Oumar Pona,Angers,GK,19,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,oumar pona,2027-06-30,1073176.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1073176-1750955375.png?lm=1
Ousmane Camara,Angers,DF,22,2718,0.03,0.0,0.43,0.17,0.099,1.126,0.96,0.728,0.232,0.033,,ousmane camara,2029-06-30,804711.0,2026-07-09T08:46:36,2022-08-16,,https://img.a.transfermarkt.technology/portrait/medium/804711-1672669470.jpg?lm=1
Pierrick Capelle,Angers,MF,38,651,0.0,0.14,1.38,0.14,1.667,0.972,1.806,2.083,1.528,0.0,,pierrick capelle,,,,,,
Prosper Peter,Angers,FW,17,1273,0.35,0.0,1.63,0.99,0.0,0.284,0.213,2.128,2.128,1.064,,prosper peter,2028-06-30,1103958.0,2026-07-09T08:46:36,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1103958-1758210995.jpg?lm=1
Sidiki Cherif,Angers,"FW,MF",18,1157,0.31,0.0,2.18,0.93,0.465,0.465,0.233,1.163,1.24,0.853,,sidiki cherif,,,,,,
Yassin Belkhdim,Angers,MF,23,2135,0.08,0.08,1.39,0.59,1.772,1.35,1.814,1.224,1.224,0.084,,yassin belkhdim,2028-06-30,807688.0,2026-07-09T08:46:36,2024-01-01,,https://img.a.transfermarkt.technology/portrait/medium/807688-1750956388.png?lm=1
Assane Dioussé,Auxerre,MF,27,219,0.0,0.0,1.64,0.41,2.5,2.5,0.417,2.917,1.25,0.0,,assane diousse,2027-06-30,287635.0,2026-07-09T08:46:39,2023-08-10,,https://img.a.transfermarkt.technology/portrait/medium/287635-1657714916.jpg?lm=1
Bryan Okoh,Auxerre,DF,22,1005,0.27,0.0,0.72,0.27,0.0,2.321,0.804,1.161,0.714,0.0,,bryan okoh,2029-06-30,539795.0,2026-07-09T08:46:39,2026-01-29,,https://img.a.transfermarkt.technology/portrait/medium/539795-1722523891.png?lm=1
Clément Akpa,Auxerre,DF,23,1944,0.0,0.0,0.28,0.0,1.389,1.065,0.88,0.556,1.389,0.046,,clement akpa,2028-06-30,806793.0,2026-07-09T08:46:39,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/806793-1709202392.jpg?lm=1
Danny Loader,Auxerre,"MF,FW",24,2517,0.11,0.11,2.22,0.61,1.143,0.321,0.893,2.286,1.679,0.143,,danny loader,,,,,,
Donovan Léon,Auxerre,GK,32,2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,donovan leon,2027-06-30,170911.0,2026-07-09T08:46:39,2020-07-01,,https://img.a.transfermarkt.technology/portrait/medium/170911-1593969267.jpg?lm=1
Elisha Owusu,Auxerre,MF,27,2344,0.0,0.0,0.27,0.0,0.038,0.808,1.962,1.846,0.846,0.0,,elisha owusu,2027-06-30,395695.0,2026-07-09T08:46:39,2023-01-16,,https://img.a.transfermarkt.technology/portrait/medium/395695-1626767315.jpg?lm=1
Francisco Sierralta,Auxerre,DF,28,861,0.1,0.0,0.73,0.21,0.0,0.938,0.625,0.833,0.521,0.0,,francisco sierralta,2029-06-30,371436.0,2026-07-09T08:46:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/371436-1724773614.jpg?lm=1
Fredrik Oppegard,Auxerre,"MF,DF",22,1246,0.0,0.0,0.72,0.14,3.478,1.014,1.449,0.58,0.58,0.145,,fredrik oppegard,2028-06-30,539665.0,2026-07-09T08:46:39,2025-01-29,,https://img.a.transfermarkt.technology/portrait/medium/539665-1621853412.jpg?lm=1
Gabriel Osho,Auxerre,DF,26,134,0.0,0.0,0.0,0.0,1.333,0.0,2.0,1.333,0.667,0.0,,gabriel osho,,,,,,
Gideon Mensah,Auxerre,DF,27,2327,0.0,0.08,0.04,0.0,2.471,0.888,1.429,1.429,1.313,0.039,,gideon mensah,,,,,,
Ibrahim Osman,Auxerre,"MF,FW",20,625,0.0,0.29,2.59,0.86,1.449,0.87,1.014,1.014,2.029,0.435,,ibrahim osman,,,,,,
Josué Casimir,Auxerre,"MF,FW",23,1522,0.06,0.0,1.3,0.71,3.195,0.651,1.006,2.012,1.893,0.178,,josue casimir,2028-06-30,763182.0,2026-07-09T08:46:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/763182-1661006947.jpg?lm=1
Kévin Danois,Auxerre,MF,21,2830,0.1,0.03,0.8,0.25,4.14,1.21,1.529,1.051,0.828,0.096,,kevin danois,2029-06-30,743496.0,2026-07-09T08:46:39,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/743496-1672330479.jpg?lm=1
Lamine Sy,Auxerre,DF,22,1536,0.0,0.0,0.76,0.12,2.749,1.52,1.696,1.404,0.819,0.175,,lamine sy,2029-06-30,796865.0,2026-07-09T08:46:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/796865-1700668998.png?lm=1
Lassine Sinayoko,Auxerre,"FW,MF",25,2770,0.29,0.13,3.02,1.27,1.039,0.844,0.844,0.974,1.721,0.422,,lassine sinayoko,2027-06-30,569140.0,2026-07-09T08:46:39,2019-07-01,,https://img.a.transfermarkt.technology/portrait/medium/569140-1635851830.jpg?lm=1
Lasso Coulibaly,Auxerre,MF,22,321,0.0,0.0,0.84,0.0,5.0,1.667,1.389,2.778,3.056,0.556,,lasso coulibaly,2028-06-30,658534.0,2026-07-09T08:46:39,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/658534-1715880766.jpg?lm=1
Mamoudou Cissokho,Auxerre,FW,17,2,0.0,0.0,0.0,0.0,,,,,,,,mamoudou cissokho,,,,,,
Marvin Senaya,Auxerre,"DF,MF",24,1780,0.05,0.0,0.76,0.25,2.121,1.717,1.566,1.313,1.616,0.051,,marvin senaya,2029-06-30,830890.0,2026-07-09T08:46:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/830890-1732575526.png?lm=1
Naouirou Ahamada,Auxerre,MF,23,682,0.0,0.13,0.79,0.13,0.789,0.658,1.316,0.658,1.184,0.132,,naouirou ahamada,2027-06-30,538971.0,2026-07-09T08:46:39,2026-01-07,,https://img.a.transfermarkt.technology/portrait/medium/538971-1657181756.jpg?lm=1
Oussama El Azzouzi,Auxerre,"MF,DF",24,807,0.11,0.0,0.56,0.11,0.0,1.778,1.667,2.0,0.889,0.0,,oussama el azzouzi,,,,,,
Romain Faivre,Auxerre,"MF,FW",27,581,0.0,0.31,1.7,0.46,2.154,0.923,0.615,0.769,1.538,0.308,,romain faivre,2027-06-30,555076.0,2026-07-09T08:46:39,2026-01-15,,https://img.a.transfermarkt.technology/portrait/medium/555076-1672831296.jpg?lm=1
Rudy Matondo,Auxerre,MF,17,614,0.0,0.0,0.59,0.0,0.735,1.029,1.029,1.765,1.324,0.147,,rudy matondo,,,,,,
Ryan Rodin,Auxerre,MF,19,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ryan rodin,2028-06-30,1010856.0,2026-07-09T08:46:39,2028-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Sekou Mara,Auxerre,FW,23,1226,0.22,0.15,2.42,0.88,0.0,0.221,0.515,1.985,1.985,0.147,,sekou mara,,,,,,
Sinaly Diomande,Auxerre,DF,24,2131,0.08,0.08,0.38,0.17,0.0,1.392,0.717,1.308,1.097,0.084,,sinaly diomande,2027-06-30,702441.0,2026-07-09T08:46:39,2024-08-30,,https://img.a.transfermarkt.technology/portrait/medium/702441-1672831343.jpg?lm=1
Telli Siwe,Auxerre,DF,20,315,0.0,0.0,0.57,0.29,0.0,1.429,1.143,0.857,0.0,0.0,,telli siwe,2029-06-30,1091353.0,2026-07-09T08:46:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1091353-1758200091.jpg?lm=1
Theo Bair,Auxerre,FW,25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,theo bair,2028-06-30,501709.0,2026-07-09T08:46:39,2024-07-16,,https://img.a.transfermarkt.technology/portrait/medium/501709-1618858914.jpg?lm=1
Théo De Percin,Auxerre,GK,24,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,theo de percin,2029-06-30,695422.0,2026-07-09T08:46:39,2021-03-17,,https://img.a.transfermarkt.technology/portrait/medium/695422-1672329898.jpg?lm=1
Tidiane Devernois,Auxerre,MF,17,10,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,tidiane devernois,2030-06-30,1174032.0,2026-07-09T08:46:39,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Yvan Zaddy,Auxerre,MF,19,1,0.0,0.0,0.0,0.0,,,,,,,,yvan zaddy,,,,,,
Axel Camblan,Brest,FW,21,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,axel camblan,2027-06-30,924800.0,2026-07-09T08:46:42,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/924800-1764609816.jpg?lm=1
Bradley Locko,Brest,DF,23,1286,0.0,0.14,0.14,0.07,2.378,0.699,1.958,0.839,1.259,0.14,,bradley locko,2027-06-30,805908.0,2026-07-09T08:46:42,2023-07-27,,https://img.a.transfermarkt.technology/portrait/medium/805908-1639674661.png?lm=1
Brendan Chardonnet,Brest,DF,30,2546,0.04,0.11,0.42,0.21,0.247,1.201,0.636,0.989,0.707,0.0,,brendan chardonnet,2027-06-30,250779.0,2026-07-09T08:46:42,2013-07-01,,https://img.a.transfermarkt.technology/portrait/medium/250779-1582538208.jpg?lm=1
Daouda Guindo,Brest,DF,22,1686,0.05,0.05,1.12,0.27,2.032,1.604,1.604,1.39,0.802,0.214,,daouda guindo,,,,,,
Grégoire Coudert,Brest,GK,26,2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,gregoire coudert,2027-06-30,525155.0,2026-07-09T08:46:42,2021-07-05,,https://img.a.transfermarkt.technology/portrait/medium/525155-1632761084.jpg?lm=1
Hamidou Makalou,Brest,MF,19,341,0.0,0.0,1.06,0.26,3.684,1.316,1.316,0.263,1.053,0.0,,hamidou makalou,2029-06-30,1200289.0,2026-07-09T08:46:42,2025-03-15,,https://img.a.transfermarkt.technology/portrait/medium/1200289-1701678439.jpg?lm=1
Hugo Magnetti,Brest,MF,27,2688,0.03,0.03,0.74,0.17,0.87,1.472,1.505,1.037,1.104,0.0,,hugo magnetti,2027-06-30,474662.0,2026-07-09T08:46:42,2018-07-01,,https://img.a.transfermarkt.technology/portrait/medium/474662-1582538510.jpg?lm=1
Ibrahim Kanté,Brest,MF,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ibrahim kante,,,,,,
Joris Chotard,Brest,MF,23,2773,0.06,0.03,0.81,0.26,1.656,1.558,1.104,0.909,0.39,0.0,,joris chotard,2029-06-30,624037.0,2026-07-09T08:46:42,2025-08-23,,https://img.a.transfermarkt.technology/portrait/medium/624037-1702663463.JPG?lm=1
Julien Le Cardinal,Brest,DF,27,328,0.27,0.0,1.37,0.55,0.0,0.833,1.389,0.556,1.111,0.0,,julien le cardinal,,,,,,
Junior Diaz,Brest,DF,22,1562,0.0,0.0,0.4,0.06,0.057,1.437,1.034,0.46,0.632,0.0,,junior diaz,,,,,,
Junior Dina Ebimbe,Brest,MF,24,1165,0.39,0.0,2.09,0.7,0.31,0.465,1.24,1.705,1.163,0.233,,junior dina ebimbe,,,,,,
Justin Bourgault,Brest,FW,19,16,0.0,0.0,5.63,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,justin bourgault,2029-06-30,1030153.0,2026-07-09T08:46:42,2025-01-24,,https://img.a.transfermarkt.technology/portrait/medium/1030153-1727207548.png?lm=1
Kamory Doumbia,Brest,MF,22,1750,0.26,0.21,2.21,0.72,1.031,1.031,1.546,1.495,1.082,0.103,,kamory doumbia,2029-06-30,671594.0,2026-07-09T08:46:42,2024-08-30,,https://img.a.transfermarkt.technology/portrait/medium/671594-1639672362.png?lm=1
Kenny Lala,Brest,DF,33,2791,0.0,0.1,0.26,0.03,3.419,0.839,0.839,0.548,0.742,0.0,,kenny lala,2027-06-30,174196.0,2026-07-09T08:46:42,2023-01-01,,https://img.a.transfermarkt.technology/portrait/medium/174196-1677254936.jpg?lm=1
Lucas Tousart,Brest,"MF,DF",28,834,0.11,0.0,0.97,0.32,0.323,0.968,1.29,2.258,0.538,0.0,,lucas tousart,2027-06-30,353948.0,2026-07-09T08:46:42,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/353948-1691614305.jpg?lm=1
Luck Zogbé,Brest,DF,20,288,0.0,0.0,0.94,0.0,3.438,0.938,1.562,2.188,1.562,0.0,,luck zogbe,2029-06-30,1144999.0,2026-07-09T08:46:42,2023-10-26,,https://img.a.transfermarkt.technology/portrait/medium/1144999-1725882803.jpg?lm=1
Ludovic Ajorque,Brest,FW,31,2820,0.26,0.29,1.76,0.54,0.288,0.351,0.639,2.077,1.757,0.447,,ludovic ajorque,2027-06-30,283994.0,2026-07-09T08:46:42,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/283994-1692000251.jpg?lm=1
Mama Samba Baldé,Brest,"FW,MF",29,716,0.25,0.25,3.9,0.63,0.375,0.625,0.875,1.5,1.375,0.0,,mama samba balde,,,,,,
Pathé Mboup,Brest,MF,21,1054,0.09,0.0,1.96,0.85,0.94,1.026,1.538,2.906,1.624,0.427,,pathe mboup,2030-06-30,979551.0,2026-07-09T08:46:42,2025-08-31,,https://img.a.transfermarkt.technology/portrait/medium/979551-1709884981.png?lm=1
Pierre Lees-Melou,Brest,MF,32,180,0.0,0.0,2.0,0.0,2.5,0.0,2.0,1.0,2.5,0.0,,pierre lees-melou,,,,,,
Radosław Majecki,Brest,GK,25,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,radoslaw majecki,,,,,,
Raphael Le Guen,Brest,DF,18,375,0.0,0.0,0.96,0.24,0.0,2.619,0.714,0.952,0.0,0.0,,raphael le guen,2029-06-30,1166473.0,2026-07-09T08:46:42,2026-01-21,,https://img.a.transfermarkt.technology/portrait/medium/1166473-1782137938.jpg?lm=1
Romain Del Castillo,Brest,"MF,FW",29,2625,0.1,0.1,1.13,0.45,6.781,0.959,1.233,0.959,1.473,0.171,,romain del castillo,2027-06-30,353399.0,2026-07-09T08:46:42,2021-08-31,,https://img.a.transfermarkt.technology/portrait/medium/353399-1593964996.jpg?lm=1
Rémy Labeau Lascary,Brest,"MF,FW",22,1200,0.37,0.07,2.55,1.2,0.902,0.301,0.827,2.18,1.353,0.677,,remy labeau lascary,,,,,,
Soumaïla Coulibaly,Brest,DF,21,1338,0.0,0.0,0.4,0.13,0.067,0.872,0.805,1.745,1.342,0.067,,soumaila coulibaly,,,,,,
Sérigné Diop,Brest,FW,20,12,0.0,0.0,7.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,serigne diop,,,,,,
Abdoulaye Touré,Le Havre,MF,31,740,0.24,0.0,1.58,0.49,1.585,1.22,0.732,1.585,2.073,0.0,,abdoulaye toure,,,,,,
Arouna Sangante,Le Havre,DF,23,2324,0.04,0.04,0.35,0.19,0.31,1.395,0.969,1.628,1.589,0.0,,arouna sangante,,,,,,
Ayumu Seko,Le Havre,"MF,DF",25,2625,0.0,0.0,0.58,0.21,0.171,1.199,0.822,0.959,0.685,0.034,,ayumu seko,2028-06-30,405389.0,2026-07-09T08:46:45,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/405389-1781200168.jpg?lm=1
Damián Pizarro,Le Havre,FW,20,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,3.333,3.333,,damian pizarro,,,,,,
Daren Mosengo,Le Havre,MF,18,108,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.833,1.667,0.0,,daren mosengo,2027-06-30,1119880.0,2026-07-09T08:46:45,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1119880-1758624811.jpg?lm=1
Enzo Koffi Vinette,Le Havre,DF,19,385,0.0,0.0,0.94,0.47,5.581,2.326,2.326,2.791,2.326,0.233,,enzo koffi vinette,,,,,,
Etienne Youte Kinkoue,Le Havre,"DF,MF",23,419,0.0,0.0,0.0,0.0,0.0,0.213,0.638,0.638,0.213,0.0,,etienne youte kinkoue,,,,,,
Felix Mambimbi,Le Havre,"FW,MF",24,530,0.17,0.0,1.02,0.34,0.847,0.678,1.695,2.712,0.678,0.847,,felix mambimbi,2027-06-30,507496.0,2026-07-09T08:46:45,2025-07-11,,https://img.a.transfermarkt.technology/portrait/medium/507496-1721331170.png?lm=1
Fodé Doucouré,Le Havre,"MF,FW",24,1239,0.22,0.07,1.45,0.58,5.652,0.652,1.884,1.014,0.29,0.145,,fode doucoure,2027-06-30,798925.0,2026-07-09T08:46:45,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/798925-1669326794.jpg?lm=1
Gautier Lloris,Le Havre,DF,30,2398,0.04,0.04,0.45,0.15,0.075,1.617,0.902,1.015,0.639,0.075,,gautier lloris,,,,,,
Georges Gomis,Le Havre,DF,17,1,0.0,0.0,0.0,0.0,,,,,,,,georges gomis,,,,,,
Godson Kyeremeh,Le Havre,FW,25,381,0.24,0.24,1.42,0.47,3.571,0.0,1.429,2.143,4.524,1.19,,godson kyeremeh,2027-06-30,651973.0,2026-07-09T08:46:45,2025-07-11,,https://img.a.transfermarkt.technology/portrait/medium/651973-1711574837.jpg?lm=1
Issa Soumaré,Le Havre,"FW,MF",24,2948,0.21,0.15,2.35,0.85,1.86,0.366,0.61,1.707,2.256,0.427,,issa soumare,,,,,,
Kenny Quetant,Le Havre,FW,19,372,0.24,0.0,1.94,0.48,0.244,0.244,0.0,1.463,0.732,0.976,,kenny quetant,,,,,,
Lionel Mpasi,Le Havre,GK,30,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,lionel mpasi,,,,,,
Loïc Nego,Le Havre,"DF,MF",34,2339,0.0,0.0,0.62,0.12,3.0,1.231,1.385,0.692,0.692,0.154,,loic nego,2027-06-30,122840.0,2026-07-07T08:42:28,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/122840-1700236720.jpg?lm=1
Lucas Gourna-Douath,Le Havre,MF,21,1272,0.0,0.0,0.64,0.14,0.355,1.064,0.851,1.702,2.482,0.142,,lucas gourna-douath,,,,,,
Mbwana Samatta,Le Havre,FW,32,1542,0.12,0.06,2.45,0.93,0.409,0.234,0.351,2.047,1.17,0.585,,mbwana samatta,,,,,,
Mory Diaw,Le Havre,GK,32,2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,mory diaw,2027-06-30,164904.0,2026-07-09T08:46:45,2025-07-12,,https://img.a.transfermarkt.technology/portrait/medium/164904-1782195360.jpg?lm=1
Noam Obougou Jacquet,Le Havre,FW,19,104,0.87,0.0,3.46,2.6,1.667,0.833,0.0,4.167,2.5,0.0,,noam obougou jacquet,,,,,,
Paul Argney,Le Havre,GK,19,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paul argney,2027-06-30,988275.0,2026-07-09T08:46:45,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/988275-1701165489.jpg?lm=1
Rassoul Ndiaye,Le Havre,MF,23,2566,0.14,0.14,1.19,0.32,3.228,0.596,1.123,0.772,1.298,0.175,,rassoul ndiaye,2028-06-30,662242.0,2026-07-09T08:46:45,2023-07-17,,https://img.a.transfermarkt.technology/portrait/medium/662242-1654095080.jpg?lm=1
Reda Khadra,Le Havre,FW,24,229,0.0,0.0,2.36,1.18,8.0,0.0,1.6,1.6,0.4,0.0,,reda khadra,,,,,,
Simon Ebonog,Le Havre,MF,20,1759,0.05,0.0,1.13,0.2,0.821,1.231,1.077,1.487,1.744,0.0,,simon ebonog,2029-06-30,770436.0,2026-07-09T08:46:45,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/770436-1758624584.jpg?lm=1
Sofiane Boufal,Le Havre,"MF,FW",31,1019,0.09,0.35,1.68,0.35,5.221,0.265,1.504,2.124,2.832,0.531,,sofiane boufal,,,,,,
Stephan Zagadou,Le Havre,DF,16,495,0.18,0.0,0.18,0.18,0.0,0.182,0.909,1.273,0.182,0.0,,stephan zagadou,2025-07-01,1228317.0,2026-07-09T08:46:45,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1228317-1770734950.jpg?lm=1
Thomas Delaine,Le Havre,"MF,DF",33,201,0.0,0.0,1.34,0.0,8.182,1.364,0.0,0.909,0.455,0.0,,thomas delaine,,,,,,
Timothee Pembele,Le Havre,"MF,DF",22,381,0.0,0.0,0.94,0.47,1.429,0.714,1.19,0.714,1.19,0.238,,timothee pembele,,,,,,
Yanis Zouaoui,Le Havre,"DF,MF",27,2338,0.0,0.04,0.62,0.19,7.0,1.038,1.154,0.846,1.0,0.038,,yanis zouaoui,2027-06-30,691841.0,2026-07-09T08:46:45,2024-07-05,,https://img.a.transfermarkt.technology/portrait/medium/691841-1741881750.jpg?lm=1
Yassine Kechta,Le Havre,MF,23,1332,0.14,0.07,1.42,0.61,1.757,1.216,1.216,2.365,1.081,0.203,,yassine kechta,,,,,,
Younes Namli,Le Havre,"FW,MF",31,327,0.0,0.28,1.1,0.0,5.833,1.389,1.389,2.222,1.111,0.556,,younes namli,,,,,,
Abdallah Sima,Lens,"MF,FW",24,718,0.25,0.25,3.76,1.13,1.75,0.125,0.625,1.75,1.75,0.375,,abdallah sima,2029-06-30,776798.0,2026-07-09T08:46:48,2025-08-29,,https://img.a.transfermarkt.technology/portrait/medium/776798-1672669896.jpg?lm=1
Adrien Thomasson,Lens,MF,31,2683,0.1,0.3,1.44,0.44,4.06,0.671,1.879,1.812,1.443,0.134,,adrien thomasson,,,,,,
